step,loss,lr,norm,dt_ms,tok_sec,val_loss
23,6.762653350830078,0.00029697045681193184,4.1170973777771,469.4101810455322,17451.68794965993,0.0
24,6.704782485961914,0.00029664440338795313,3.428295135498047,467.0567512512207,17539.624420488642,0.0
25,6.5256028175354,0.00029630188912738837,1.809990406036377,467.6542282104492,17517.215724420897,0.0
26,6.623011112213135,0.00029594295287480304,2.657827138900757,465.90256690979004,17583.075479354826,0.0
27,6.458249092102051,0.00029556763533718173,4.119351863861084,470.97158432006836,17393.830695383916,0.0
28,6.532689094543457,0.00029517597907931166,4.61354398727417,467.32544898986816,17529.53967670099,0.0
29,6.584624767303467,0.00029476802851895564,3.7385849952697754,468.10007095336914,17500.53142123122,0.0
30,6.2835187911987305,0.000294343829921814,1.9755014181137085,467.3495292663574,17528.63646371861,6.329172611236572
31,6.428872108459473,0.0002939034313962785,2.2010202407836914,3114.5591735839844,2630.2277604741425,0.0
32,6.492099761962891,0.00029344688288797556,2.8775854110717773,468.13035011291504,17499.399468596843,0.0
33,6.2523369789123535,0.00029297423617410235,2.2345266342163086,473.2179641723633,17311.261659999396,0.0
34,6.335567474365234,0.00029248554485755457,1.9327915906906128,471.3475704193115,17379.955926605042,0.0
35,6.322729110717773,0.00029198086436084744,1.7611083984375,470.4899787902832,17411.635463656734,0.0
36,6.22282075881958,0.00029146025191983016,2.278563976287842,473.4008312225342,17304.574600861106,0.0
37,6.2687883377075195,0.0002909237665771948,2.2589895725250244,464.8294448852539,17623.668401691393,0.0
38,6.2626752853393555,0.0002903714691757803,2.178988218307495,473.96063804626465,17284.135732808165,0.0
39,6.301058292388916,0.00028980342235167223,2.250614881515503,471.09389305114746,17389.314785939245,0.0
40,6.259479522705078,0.0002892196905270992,2.740579843521118,474.0183353424072,17282.03191566948,6.203349590301514
41,6.355776786804199,0.0002886203399031269,2.7437024116516113,3182.429790496826,2574.1337717684896,0.0
42,6.141519546508789,0.00028800543845215005,2.1361172199249268,471.97890281677246,17356.708003493593,0.0
43,6.034038066864014,0.0002873750559101837,2.497448682785034,475.08931159973145,17243.07367053936,0.0
44,6.169161796569824,0.00028672926376895454,2.4750442504882812,474.2469787597656,17273.699921976175,0.0
45,6.097166061401367,0.0002860681352677928,2.2501227855682373,474.5795726776123,17261.594201748176,0.0
46,6.25687313079834,0.00028539174538532645,1.7767285108566284,476.9015312194824,17177.550214721014,0.0
47,6.079788684844971,0.0002847001708309778,3.1494314670562744,474.5357036590576,17263.189970392097,0.0
48,6.072303771972656,0.0002839934900362637,2.5076448917388916,469.55227851867676,17446.406661775272,0.0
49,6.112678527832031,0.00028327178314590076,2.604008197784424,477.7107238769531,17148.453217705162,0.0
50,6.006736755371094,0.0002825351320087161,2.5741467475891113,471.9972610473633,17356.032918118908,6.050534248352051
51,5.961999893188477,0.00028178362016836504,1.7099080085754395,3133.4099769592285,2614.4041348683663,0.0
52,5.922578811645508,0.000281017332853856,2.317843437194824,472.52941131591797,17336.4870076269,0.0
53,5.9445953369140625,0.00028023635696988513,6.178543567657471,473.9723205566406,17283.709711949392,0.0
54,5.795281887054443,0.0002794407810869801,3.5182149410247803,469.8336124420166,17435.959844211862,0.0
55,5.8231377601623535,0.00027863069543145546,1.85496187210083,477.832555770874,17144.08091508975,0.0
56,5.904945373535156,0.0002778061918751802,2.808932065963745,472.0349311828613,17354.64784242102,0.0
57,5.926372528076172,0.0002769673639251582,2.5438027381896973,475.4214286804199,17231.028106448044,0.0
58,5.828222751617432,0.0002761143067129239,2.2439193725585938,473.2551574707031,17309.90116152538,0.0
59,5.879956245422363,0.00027524711698375336,2.785583734512329,474.08509254455566,17279.59838608529,0.0
60,5.973474502563477,0.0002743658930856923,2.2174954414367676,472.515344619751,17337.00311170292,5.930422306060791
61,5.833685398101807,0.0002734707349584025,2.270080327987671,3154.313087463379,2597.078911588895,0.0
62,5.70737886428833,0.0002725617441218275,2.199676513671875,475.0378131866455,17244.94297632115,0.0
63,5.65642786026001,0.0002716390236646796,2.413784980773926,475.0847816467285,17243.23808395855,0.0
64,5.760066986083984,0.000270702678232748,1.9873108863830566,473.66952896118164,17294.758263142052,0.0
65,5.6871538162231445,0.0002697528140170314,2.442166566848755,473.5879898071289,17297.7359568097,0.0
66,5.682730674743652,0.00026878953874169467,4.998269081115723,476.6876697540283,17185.256761994886,0.0
67,5.693072319030762,0.00026781296165185166,3.04736590385437,475.57783126831055,17225.361363360636,0.0
68,5.718810081481934,0.0002668231935011762,2.661222219467163,475.81934928894043,17216.61805523891,0.0
69,5.513267517089844,0.000265820346539341,1.7222483158111572,473.0195999145508,17318.521265249587,0.0
70,5.492304801940918,0.00026480453449928776,2.6323511600494385,480.2522659301758,17057.701922828703,5.836426734924316
71,5.64210319519043,0.0002637758725843284,2.2536747455596924,3175.008535385132,2580.1505440697347,0.0
72,5.6304168701171875,0.0002627344774550803,2.2453291416168213,474.2145538330078,17274.88102966315,0.0
73,5.477718830108643,0.00026168046721623513,2.4617133140563965,475.53396224975586,17226.950439551292,0.0
74,5.633179187774658,0.0002606139614031654,2.3081576824188232,480.8189868927002,17037.59673248538,0.0
75,5.444745063781738,0.00025953508096836735,1.616125464439392,476.2704372406006,17200.311754520248,0.0
76,5.539244651794434,0.0002584439482677439,3.1555542945861816,471.4224338531494,17377.195932410486,0.0
77,5.555485725402832,0.0002573406870467283,3.657553195953369,470.4570770263672,17412.853159271046,0.0
78,5.494686603546143,0.0002562254224262501,1.8680669069290161,479.5708656311035,17081.93843097522,0.0
79,5.577929973602295,0.00025509828088854516,4.700123310089111,473.4232425689697,17303.75542093619,0.0
80,5.598918914794922,0.0002539593902628113,2.612602710723877,473.63781929016113,17295.916133296352,5.863154411315918
81,5.554463863372803,0.00025280887971071143,2.587965250015259,3287.4388694763184,2491.9094545186076,0.0
82,5.600421905517578,0.0002516468797117248,3.008131504058838,471.21310234069824,17384.915570698606,0.0
83,5.484156608581543,0.0002504735220483498,2.487570285797119,476.49574279785156,17192.17878400935,0.0
84,5.451565265655518,0.0002492889397911582,2.074918746948242,477.42629051208496,17158.669647650328,0.0
85,5.475982666015625,0.00024809326728370375,3.3023173809051514,474.34210777282715,17270.23569225975,0.0
86,5.367866039276123,0.00024688664012728623,2.077133893966675,468.212366104126,17496.33412753173,0.0
87,5.418425559997559,0.00024566919516557295,2.1642632484436035,475.59261322021484,17224.825979807298,0.0
88,5.31724214553833,0.0002444410704690791,1.869395136833191,479.11834716796875,17098.072007516043,0.0
89,5.378755569458008,0.00024320240531950952,1.5351248979568481,475.6345748901367,17223.306362646596,0.0
90,5.239538669586182,0.00024195334019396238,2.4648499488830566,476.25112533569336,17201.00922433671,5.941626071929932
91,5.321383953094482,0.00024069401674899787,2.218287467956543,3185.0266456604004,2572.034997308924,0.0
92,5.363003730773926,0.00023942457780457295,1.9238783121109009,480.7546138763428,17039.878065750825,0.0
93,5.413699150085449,0.00023814516732784395,2.0167832374572754,478.21044921875,17130.533248245054,0.0
94,5.238373756408691,0.00023685593041683947,1.8108420372009277,477.8134822845459,17144.765277095146,0.0
95,5.326208114624023,0.0002355570132840045,2.3093738555908203,477.22434997558594,17165.930448475836,0.0
96,5.237971782684326,0.00023424856323961887,1.9287917613983154,481.86182975769043,17000.724054278046,0.0
97,5.247987747192383,0.00023293072867509035,2.0655884742736816,474.107027053833,17278.798947373187,0.0
98,5.218615531921387,0.00023160365904612593,1.8565670251846313,478.5647392272949,17117.85120906954,0.0
99,5.304690837860107,0.00023026750485578176,1.6441341638565063,476.16052627563477,17204.282060243484,0.0
100,5.268019676208496,0.0002289224176373948,1.631080150604248,477.24437713623047,17165.21009457923,5.995616436004639
101,5.185283660888672,0.00022756854993739728,1.5532468557357788,3197.0109939575195,2562.3934404614847,0.0
102,5.195245265960693,0.00022620605529801647,2.4406192302703857,475.24261474609375,17237.51142219582,0.0
103,5.118975639343262,0.0002248350882398613,1.6808040142059326,478.4567356109619,17121.715278058076,0.0
104,5.1213483810424805,0.00022345580424439852,1.9989521503448486,475.74543952941895,17219.292754762027,0.0
105,5.216960430145264,0.0002220683597363191,1.9448223114013672,474.14708137512207,17277.339293624984,0.0
106,5.085331439971924,0.0002206729120657983,1.6191582679748535,473.3245372772217,17307.363880022185,0.0
107,5.2190704345703125,0.00021926961949065072,2.319425344467163,475.76141357421875,17218.714604146957,0.0
108,5.236665725708008,0.00021785864115838195,2.036872625350952,472.84865379333496,17324.782325763852,0.0
109,5.156573295593262,0.00021644013708814003,2.374803304672241,479.0928363800049,17098.98244753195,0.0
110,5.15846061706543,0.00021501426815256718,2.9149105548858643,480.67331314086914,17042.760178365053,6.035523891448975
111,5.151665687561035,0.0002135811960595557,3.402130365371704,3216.3307666778564,2547.0017216113333,0.0
112,5.096437454223633,0.00021214108333390838,3.1185715198516846,479.1090488433838,17098.403838909515,0.0
113,5.0352606773376465,0.00021069409329890667,2.1149275302886963,476.4211177825928,17194.871709566596,0.0
114,5.092440605163574,0.0002092403900577881,2.368912696838379,473.391056060791,17304.931927036694,0.0
115,5.09036922454834,0.00020778013847513535,1.8871393203735352,474.5514392852783,17262.617541183663,0.0
116,5.089959144592285,0.0002063135041581791,1.6065024137496948,477.750301361084,17147.032616539327,0.0
117,5.080658912658691,0.00020484065343801607,1.740695834159851,475.59452056884766,17224.75690048266,0.0
118,4.915592193603516,0.00020336175335074598,1.3839162588119507,474.63321685791016,17259.64325512519,0.0
119,5.056556701660156,0.00020187697161852747,1.5251747369766235,477.2534370422363,17164.88424005843,0.0
120,5.0947418212890625,0.00020038647663055714,1.8283474445343018,477.08725929260254,17170.863066321715,6.060949802398682
121,4.961800575256348,0.00019889043742397206,1.5818771123886108,3214.07413482666,2548.7899956115375,0.0
122,4.955660820007324,0.0001973890236646797,2.181758403778076,473.18100929260254,17312.613649154897,0.0
123,4.962508201599121,0.00019588240562811582,1.6143519878387451,477.2367477416992,17165.48450798231,0.0
124,4.946077823638916,0.00019437075417993373,1.902789831161499,476.7446517944336,17183.202725328712,0.0
125,5.11986780166626,0.0001928542407566261,1.7032123804092407,476.6707420349121,17185.86705160101,0.0
126,4.814379692077637,0.0001913330373460827,1.379935383796692,479.0952205657959,17098.897355572684,0.0
127,4.9192214012146,0.00018980731646808503,1.9912693500518799,472.6581573486328,17331.764770448208,0.0
128,4.897459030151367,0.00018827725115474082,1.585942268371582,476.6068458557129,17188.17107062711,0.0
129,4.9250335693359375,0.00018674301493086054,1.5641900300979614,473.705530166626,17293.443876659963,0.0
130,5.093023300170898,0.00018520478179427787,1.7240077257156372,477.2224426269531,17165.999056762135,6.117181301116943
131,4.8162689208984375,0.0001836627261961168,1.949163794517517,3213.1474018096924,2549.525115276736,0.0
132,4.97764778137207,0.00018211702302100666,1.4546335935592651,476.3014316558838,17199.192476747627,0.0
133,4.973469257354736,0.00018056784756724896,1.565319299697876,478.0850410461426,17135.02681881516,0.0
134,4.956652641296387,0.00017901537552693648,1.7413785457611084,476.8671989440918,17178.786920424012,0.0
135,4.848079681396484,0.00017745978296602804,1.7546663284301758,477.8134822845459,17144.765277095146,0.0
136,4.878720760345459,0.00017590124630438111,1.8105469942092896,477.50115394592285,17155.97948257052,0.0
137,4.944704532623291,0.0001743399422957436,1.5693817138671875,478.2421588897705,17129.397414518124,0.0
138,4.796796798706055,0.00017277604800770857,1.5504567623138428,479.6261787414551,17079.968448544463,0.0
139,4.769330978393555,0.00017120974080163273,1.5562362670898438,475.492000579834,17228.47069984426,0.0
140,4.80220890045166,0.00016964119831252205,1.4790104627609253,477.82325744628906,17144.414534742155,6.117870330810547
141,4.904879570007324,0.0001680705984288862,1.5898720026016235,3239.668130874634,2528.654068584597,0.0
142,4.802846908569336,0.00016649811927256394,1.3238883018493652,478.9872169494629,17102.752871303295,0.0
143,4.736732482910156,0.00016492393917852256,1.856581687927246,478.8520336151123,17107.58110006169,0.0
144,4.780374526977539,0.00016334823667463278,1.581916332244873,478.9419174194336,17104.370492645463,0.0
145,4.762752532958984,0.00016177119046142195,2.001859664916992,479.2606830596924,17092.99404178264,0.0
146,4.882408142089844,0.00016019297939180748,1.4428346157073975,481.76074028015137,17004.29137342371,0.0
147,4.823607444763184,0.00015861378245081345,1.8608344793319702,475.4178524017334,17231.15772496837,0.0
148,4.801129341125488,0.00015703377873527142,1.143244981765747,475.11935234069824,17241.98342930407,0.0
149,4.778480052947998,0.0001554531474335095,3.3409502506256104,477.3097038269043,17162.860788958144,0.0
150,4.757559299468994,0.0001538720678050303,1.8923957347869873,478.61433029174805,17116.077562922987,6.075237274169922
151,4.741118431091309,0.00015229071916018113,2.074714422225952,238986.8242740631,34.27804032663179,0.0
152,4.766772270202637,0.00015070928083981872,2.621366262435913,478.15918922424316,17132.369689037143,0.0
153,4.801024436950684,0.0001491279321949696,1.5943830013275146,479.0997505187988,17098.735683183295,0.0
154,4.659640312194824,0.0001475468525664904,2.9563803672790527,473.01793098449707,17318.582369488417,0.0
155,4.719938278198242,0.00014596622126472847,3.1057496070861816,477.3118495941162,17162.783632893454,0.0
156,4.833963394165039,0.00014438621754918647,2.035086154937744,474.48158264160156,17265.159069804835,0.0
157,4.633780479431152,0.00014280702060819237,2.5508339405059814,475.0990867614746,17242.71889436998,0.0
158,4.719592094421387,0.00014122880953857796,2.6142868995666504,475.3985404968262,17231.857698676908,0.0
159,4.647687911987305,0.0001396517633253671,1.6535654067993164,471.3709354400635,17379.094433033075,0.0
160,4.786342620849609,0.00013807606082147733,2.51517653465271,472.96953201293945,17320.354579998366,6.137019157409668
161,4.822342395782471,0.00013650188072743597,2.0273869037628174,288331.6993713379,28.411721700601678,0.0
162,4.682496070861816,0.00013492940157111368,1.4135315418243408,474.3952751159668,17268.300149063354,0.0
163,4.591695785522461,0.00013335880168747783,1.6453462839126587,478.24907302856445,17129.14977152651,0.0
164,4.678606986999512,0.0001317902591983672,1.401934027671814,470.6540107727051,17405.567173539283,0.0
165,4.722702980041504,0.0001302239519922914,1.4621738195419312,471.62747383117676,17369.641198918787,0.0
166,4.798344612121582,0.00012866005770425634,1.4055103063583374,475.6739139556885,17221.881965053748,0.0
167,4.612626075744629,0.00012709875369561882,1.2983030080795288,473.42491149902344,17303.69442127867,0.0
168,4.58315896987915,0.00012554021703397187,1.3889334201812744,474.6222496032715,17260.042079459086,0.0
169,4.813826084136963,0.00012398462447306345,1.300706148147583,478.32512855529785,17126.42617113298,0.0
170,4.663450717926025,0.00012243215243275092,1.5584633350372314,476.99713706970215,17174.107271010576,5.889364719390869
171,4.580409049987793,0.00012088297697899322,1.1235488653182983,379316.97273254395,21.596713537456633,0.0
172,4.52200984954834,0.0001193372738038831,1.4116350412368774,468.30296516418457,17492.94924307799,0.0
173,4.675660610198975,0.00011779521820572196,1.3755171298980713,477.6904582977295,17149.180725092447,0.0
174,4.615671157836914,0.00011625698506913934,1.2875468730926514,472.9161262512207,17322.310543600022,0.0
175,4.501935005187988,0.00011472274884525908,1.4183646440505981,469.2566394805908,17457.39817143031,0.0
176,4.626958847045898,0.00011319268353191488,1.273726463317871,476.3827323913574,17196.257217127924,0.0
177,4.497884750366211,0.0001116669626539172,1.3002256155014038,474.6866226196289,17257.70141739244,0.0
178,4.557354927062988,0.00011014575924337383,1.3876619338989258,475.3878116607666,17232.2465975332,0.0
179,4.582092761993408,0.00010862924582006624,1.2957009077072144,470.7214832305908,17403.072287624935,0.0
180,4.515280723571777,0.0001071175943718841,1.3797353506088257,470.1693058013916,17423.5108479422,5.696812152862549
181,4.365739822387695,0.00010561097633532021,1.2925255298614502,287269.0477371216,28.516820954189456,0.0
182,4.411208152770996,0.00010410956257602787,1.352705478668213,474.40266609191895,17268.031116867165,0.0
183,4.378828525543213,0.0001026135233694428,1.3542295694351196,476.70793533325195,17184.52619059765,0.0
184,4.465876579284668,0.00010112302838147243,1.3498002290725708,476.18937492370605,17203.23978524826,0.0
185,4.368638038635254,9.963824664925396e-05,1.4389193058013916,476.20677947998047,17202.611035789312,0.0
186,4.520325660705566,9.815934656198384e-05,1.3143339157104492,472.5635051727295,17335.236238790156,0.0
187,4.467903137207031,9.668649584182087e-05,1.4502434730529785,476.5632152557373,17189.74469232574,0.0
188,4.389002799987793,9.521986152486456e-05,1.7398852109909058,479.0995121002197,17098.744192180202,0.0
189,4.434292793273926,9.375960994221186e-05,1.3000339269638062,476.89056396484375,17177.945254131537,0.0
190,4.507257461547852,9.230590670109328e-05,1.4014495611190796,473.68431091308594,17294.218557099543,5.674798488616943
191,4.440527439117432,9.085891666609153e-05,1.4773231744766235,265648.79608154297,30.83770798451276,0.0
192,4.444901466369629,8.941880394044424e-05,1.07683527469635,471.90356254577637,17359.479033823456,0.0
193,4.389195919036865,8.798573184743273e-05,1.1816221475601196,475.62122344970703,17223.789848112687,0.0
194,4.459770202636719,8.655986291185992e-05,1.1702030897140503,471.95982933044434,17357.40944652377,0.0
195,4.373122215270996,8.514135884161792e-05,1.227184534072876,469.70248222351074,17440.827566463206,0.0
196,4.387420654296875,8.373038050934922e-05,1.088687539100647,474.4718074798584,17265.514770016667,0.0
197,4.319110870361328,8.232708793420161e-05,1.2687315940856934,473.04844856262207,17317.465102975693,0.0
198,4.4758806228637695,8.093164026368086e-05,1.2212737798690796,471.8048572540283,17363.110773548644,0.0
199,4.332602500915527,7.954419575560141e-05,1.372986912727356,476.2692451477051,17200.35480657463,0.0
200,4.368426322937012,7.816491176013865e-05,1.412299633026123,473.3104705810547,17307.878251548453,5.710171222686768
201,4.3618669509887695,7.67939447019835e-05,1.3223156929016113,251457.81183242798,32.5780294527464,0.0
202,4.39630651473999,7.543145006260265e-05,1.2209099531173706,473.2012748718262,17311.872209598187,0.0
203,4.249900817871094,7.407758236260511e-05,1.2911133766174316,472.5618362426758,17335.297461035647,0.0
204,4.461121559143066,7.27324951442182e-05,1.0743191242218018,476.7606258392334,17182.6269956328,0.0
205,4.252851486206055,7.139634095387403e-05,1.4572758674621582,475.8586883544922,17215.19476365502,0.0
206,4.311573505401611,7.006927132490963e-05,1.208770513534546,476.08351707458496,17207.06495015372,0.0
207,4.194674015045166,6.875143676038111e-05,1.20303475856781,472.75280952453613,17328.29469218592,0.0
208,4.190968990325928,6.74429867159955e-05,1.389968752861023,479.2954921722412,17091.752653196447,0.0
209,4.342245101928711,6.614406958316053e-05,1.2881661653518677,473.1121063232422,17315.135018766603,0.0
210,4.214045524597168,6.485483267215604e-05,1.2214053869247437,473.79136085510254,17290.31104580508,5.755528450012207
211,4.345808982849121,6.357542219542703e-05,1.4878813028335571,242266.051530838,33.81406494321488,0.0
212,4.157377243041992,6.230598325100207e-05,1.3328250646591187,482.0852279663086,16992.845921784836,0.0
213,4.3272552490234375,6.104665980603756e-05,1.4435194730758667,473.05870056152344,17317.089803603758,0.0
214,4.339720726013184,5.979759468049045e-05,1.1816145181655884,471.1575508117676,17386.96532802207,0.0
215,4.1998748779296875,5.8558929530920826e-05,1.2063729763031006,477.59103775024414,17152.750685166753,0.0
216,4.293566703796387,5.7330804834427045e-05,1.247668981552124,475.6608009338379,17222.356738072827,0.0
217,4.259737014770508,5.611335987271369e-05,1.0224021673202515,470.9773063659668,17393.619372468263,0.0
218,4.297182083129883,5.4906732716296144e-05,1.2018318176269531,477.91218757629395,17141.22429382956,0.0
219,4.266957759857178,5.371106020884172e-05,1.2291330099105835,476.20439529418945,17202.69716313548,0.0
220,4.246559143066406,5.252647795165007e-05,1.0815449953079224,476.66001319885254,17186.253877315423,5.907364368438721
221,4.308818817138672,5.135312028827507e-05,1.0950191020965576,231776.92532539368,35.34432941717205,0.0
222,4.255460262298584,5.019112028928843e-05,1.3990052938461304,475.2047061920166,17238.886511973742,0.0
223,4.305975914001465,4.9040609737188506e-05,1.0957823991775513,470.78490257263184,17400.72792316477,0.0
224,4.297114372253418,4.7901719111454704e-05,1.1015654802322388,472.17845916748047,17349.372553851124,0.0
225,4.254570007324219,4.6774577573749776e-05,1.10850191116333,471.9381332397461,17358.207406898477,0.0
226,4.289023399353027,4.565931295327154e-05,1.098318099975586,476.1054515838623,17206.272208704257,0.0
227,4.164050102233887,4.455605173225596e-05,0.9949781894683838,473.6061096191406,17297.07415849798,0.0
228,4.148911476135254,4.3464919031632496e-05,1.0712095499038696,473.3257293701172,17307.320290620126,0.0
229,4.157453536987305,4.23860385968345e-05,1.1403950452804565,479.49695587158203,17084.571444482677,0.0
230,4.135796546936035,4.131953278376479e-05,1.189932107925415,475.6608009338379,17222.356738072827,5.92418909072876
231,4.201110363006592,4.0265522544919696e-05,1.088689923286438,227029.20985221863,36.08346258762238,0.0
232,4.094289779663086,3.9224127415671515e-05,1.053959608078003,472.26786613464355,17346.08807295913,0.0
233,4.13549280166626,3.8195465500712205e-05,1.129571795463562,473.6499786376953,17295.472119647726,0.0
234,4.179261207580566,3.7179653460658866e-05,1.0649714469909668,476.22013092041016,17202.128738587733,0.0
235,4.044631004333496,3.61768064988237e-05,1.3116014003753662,472.3174571990967,17344.266817025175,0.0
236,4.044161796569824,3.518703834814821e-05,1.2718205451965332,472.2096920013428,17348.22503384091,0.0
237,4.193674087524414,3.421046125830525e-05,1.059414029121399,475.1307964324951,17241.568135573147,0.0
238,4.09013557434082,3.324718598296846e-05,1.1054682731628418,469.7391986846924,17439.46433028851,0.0
239,4.015560626983643,3.22973217672519e-05,0.9863317012786865,477.1113395690918,17169.99643604927,0.0
240,4.130183696746826,3.1360976335320294e-05,1.0875431299209595,476.776123046875,17182.068488766563,5.920413970947266
241,4.284695625305176,3.0438255878172372e-05,1.2413856983184814,242815.09256362915,33.737606313962154,0.0
242,4.08256196975708,2.9529265041597408e-05,1.0067665576934814,477.8704643249512,17142.720907792813,0.0
243,3.9917495250701904,2.8634106914307608e-05,0.9965552687644958,472.17798233032227,17349.39007441713,0.0
244,4.133667945861816,2.7752883016246522e-05,1.1630135774612427,471.15039825439453,17387.229280398027,0.0
245,4.123979568481445,2.688569328707597e-05,1.1723297834396362,478.848934173584,17107.691832160115,0.0
246,4.1152262687683105,2.603263607484167e-05,1.1273446083068848,474.7939109802246,17253.801724389006,0.0
247,4.193637847900391,2.5193808124819688e-05,1.0701994895935059,475.0969409942627,17242.79677081509,0.0
248,4.312304496765137,2.4369304568544376e-05,1.1371365785598755,472.83387184143066,17325.323941147908,0.0
249,4.194570064544678,2.355921891301976e-05,1.1338465213775635,474.73621368408203,17255.898673555686,0.0
250,4.115156650543213,2.2763643030114743e-05,0.9264928102493286,474.46727752685547,17265.67961167,5.925357818603516
251,4.222168922424316,2.1982667146143834e-05,1.0058430433273315,266179.176568985,30.77626171060342,0.0
252,4.15463924407959,2.121637983163482e-05,0.958733856678009,476.65882110595703,17186.296859025275,0.0
253,4.175423622131348,2.0464867991283726e-05,1.000785231590271,473.1602668762207,17313.37260011952,0.0
254,4.182572364807129,1.9728216854099126e-05,0.9877817630767822,473.57892990112305,17298.066874956578,0.0
255,4.0265350341796875,1.9006509963736144e-05,0.9893104434013367,471.82440757751465,17362.39132278073,0.0
256,4.0507049560546875,1.8299829169022047e-05,0.9862961173057556,474.61628913879395,17260.258839545182,0.0
257,4.023653984069824,1.760825461467339e-05,1.032977819442749,478.6858558654785,17113.5200667014,0.0
258,4.088851451873779,1.6931864732207102e-05,0.9351958632469177,477.1766662597656,17167.645820176036,0.0
259,4.033605575561523,1.6270736231045372e-05,1.109976887702942,476.6242504119873,17187.543422137984,0.0
260,3.921731948852539,1.56249440898162e-05,0.9734350442886353,474.34306144714355,17270.200970174497,5.877834796905518
261,4.117470741271973,1.4994561547849853e-05,1.0239897966384888,259291.67985916138,31.593763457622792,0.0
262,3.9898617267608643,1.4379660096873033e-05,0.88749098777771,476.2144088745117,17202.335434076904,0.0
263,4.188619136810303,1.3780309472900741e-05,0.9493582248687744,471.55213356018066,17372.416360734198,0.0
264,4.065171241760254,1.319657764832775e-05,0.9316016435623169,474.83015060424805,17252.484892914275,0.0
265,4.03644323348999,1.262853082421965e-05,1.1032592058181763,478.7299633026123,17111.943324971526,0.0
266,4.124584197998047,1.2076233422805132e-05,0.9880954027175903,472.49913215637207,17337.59798163795,0.0
267,4.078632831573486,1.1539748080169768e-05,0.9432055354118347,478.02138328552246,17137.30867789844,0.0
268,4.148323059082031,1.10191356391525e-05,0.9393470883369446,478.52349281311035,17119.326685177868,0.0
269,4.142158031463623,1.0514455142445372e-05,0.9863997101783752,476.5913486480713,17188.729974301754,0.0
270,3.995851516723633,1.0025763825897607e-05,1.0301768779754639,471.68803215026855,17367.411173557663,5.807748317718506
271,4.057365417480469,9.553117112024383e-06,1.0308712720870972,248510.80012321472,32.964362095885996,0.0
272,3.9777963161468506,9.096568603721472e-06,0.953090250492096,476.6969680786133,17184.921550935975,0.0
273,3.890841484069824,8.656170078185955e-06,0.9266977906227112,476.37224197387695,17196.635904006405,0.0
274,4.094121932983398,8.231971481044394e-06,0.9598842263221741,477.6487350463867,17150.678728803578,0.0
275,4.086101531982422,7.82402092068828e-06,0.920222282409668,472.6395606994629,17332.44671240934,0.0
276,4.045124053955078,7.432364662818235e-06,0.9606560468673706,476.07874870300293,17207.237294917566,0.0
277,3.91072940826416,7.057047125196893e-06,0.916679859161377,471.42696380615234,17377.028954517962,0.0
278,4.160141944885254,6.698110872611548e-06,0.9952560663223267,474.9457836151123,17248.28450448705,0.0
279,4.032785415649414,6.355596612046794e-06,0.9285053014755249,471.09341621398926,17389.33238727087,0.0
280,4.0545501708984375,6.029543188068084e-06,0.9419119954109192,473.3288288116455,17307.206959202333,5.733556270599365
